iso3,country_name_ghg,year,ghg_per_capita,region,gdp_per_capita_ppp,renewable_pct,electricity_access_pct,fossil_fuel_pct,population,ghg_total_mt
NPL,Nepal,2021,1.944893,South Asia,4546.22970006289,73.7,89.9,0.0,29475010.0,0.05732574062393
NGA,Nigeria,2021,1.471587,Sub-Saharan Africa,7588.47885596359,80.3,59.5,0.0,218529286.0,0.321584856396882
PAN,Panama,2021,4.722124,Latin America & Caribbean,30932.7627809145,28.0,95.3,0.0,4345405.0,0.02051954124022
PER,Peru,2021,3.320794,Latin America & Caribbean,15280.5512106486,30.6,95.6,0.0,33155882.0,0.11010385401030799
ROU,Romania,2021,5.994079,Europe & Central Asia,37534.1559176911,23.6,100.0,0.0,19122059.0,0.114619132288661
RUS,Russia,2021,13.91481,Europe & Central Asia,38638.4296875,3.5,100.0,0.0,144746762.0,2.01412369134522
RWA,Rwanda,2021,0.8892792,Sub-Saharan Africa,2733.43566762447,79.4,48.7,0.0,13355260.0,0.011876554928592
SAU,Saudi Arabia,2021,22.85849,Middle East & North Africa,62690.4966645929,0.1,100.0,0.0,30784383.0,0.7036845109616701
SRB,Serbia,2021,9.060741,Europe & Central Asia,23406.4036315634,27.2,100.0,0.0,6834326.0,0.061924057795566
SGP,Singapore,2021,10.50314,East Asia & Pacific,132617.354020876,1.1,100.0,0.0,5453566.0,0.057279567197240006
SLB,Solomon Islands,2021,0.8096753,East Asia & Pacific,2449.87009821452,49.1,76.3,,762591.0,0.0006174510967023
ZAF,South Africa,2021,7.89189,Sub-Saharan Africa,13681.9548144813,9.7,89.3,0.0,61502603.0,0.48537177758967
THA,Thailand,2021,5.099677,East Asia & Pacific,20242.7700035656,19.0,100.0,0.0,71727332.0,0.36578622527176397
UKR,Ukraine,2021,7.529293,Europe & Central Asia,17846.408203125,8.9,100.0,0.0,44298640.0,0.33353744006152
URY,Uruguay,2021,11.52196,Latin America & Caribbean,29431.8850087471,57.8,100.0,0.0,3396695.0,0.0391365839222
UZB,Uzbekistan,2021,6.196108,Europe & Central Asia,9247.64382703929,1.0,99.9,0.0,34243696.0,0.21217763873516798
VEN,Venezuela,2021,7.581178,Latin America & Caribbean,,33.7,100.0,0.0,28237826.0,0.21407598523902802
AUS,Australia,2020,20.91176,East Asia & Pacific,54184.1614486854,11.2,100.0,0.0,25649248.0,0.53637091835648
AUT,Austria,2020,8.370743,Europe & Central Asia,58523.0337816246,35.8,100.0,0.0,8916864.0,0.074640776909952
BEL,Belgium,2020,9.26923,Europe & Central Asia,56120.0958420466,12.3,100.0,0.0,11538604.0,0.10695397435492
CAN,Canada,2020,17.87396,North America,48590.6832121939,23.9,100.0,0.0,38028638.0,0.67972235446648
CHL,Chile,2020,5.354269,Latin America & Caribbean,25350.8635082972,26.7,100.0,0.0,19370624.0,0.103715531593856
COL,Colombia,2020,3.479452,Latin America & Caribbean,15519.2101694656,32.0,99.7,0.0,50629997.0,0.176164644321644
CRI,Costa Rica,2020,2.90543,Latin America & Caribbean,22099.8678127394,36.4,99.9,0.0,5034320.0,0.0146268643576
CZE,Czechia,2020,10.56825,Europe & Central Asia,44839.4822099455,17.0,100.0,0.0,10697858.0,0.1130576378085
DNK,Denmark,2020,7.401293,Europe & Central Asia,62682.2899474389,39.5,100.0,0.0,5831404.0,0.043159929605371995
EST,Estonia,2020,8.526422,Europe & Central Asia,40672.1340402132,40.4,100.0,0.0,1329522.0,0.011336065630284
FIN,Finland,2020,8.626773,Europe & Central Asia,53296.5792798852,47.3,100.0,0.0,5529543.0,0.047702112254739
FRA,France,2020,5.997182,Europe & Central Asia,49481.8044309655,16.8,100.0,0.0,67601110.0,0.40541616007201997
DEU,Germany,2020,8.764853,Europe & Central Asia,58685.872699771,18.5,100.0,0.0,83160871.0,0.728892809666963
GRC,Greece,2020,7.091454,Europe & Central Asia,29533.087740299,20.1,100.0,0.0,10698599.0,0.07586862267294599
HUN,Hungary,2020,6.455618,Europe & Central Asia,35583.5855675637,14.8,100.0,0.0,9670419.0,0.062428530963942006
ISL,Iceland,2020,12.5612,Europe & Central Asia,55796.7454667632,82.9,100.0,0.0,366463.0,0.0046032150356
IRL,Ireland,2020,11.56396,Europe & Central Asia,97799.9225748607,13.7,100.0,0.0,5039747.0,0.05827943271812
ISR,Israel,2020,9.061138,Middle East & North Africa,40955.2856179152,5.6,100.0,0.0,9215100.0,0.08349929278379999
ITA,Italy,2020,6.327091,Europe & Central Asia,44435.6434393527,18.7,100.0,0.0,59438851.0,0.376075019212441
JPN,Japan,2020,8.894616,East Asia & Pacific,42425.6946789651,8.5,100.0,0.0,126261000.0,1.1230431107759997
KOR,Korea,2020,13.74816,East Asia & Pacific,47881.4921344193,3.6,100.0,0.0,51836239.0,0.71265290757024
LVA,Latvia,2020,5.519989,Europe & Central Asia,32741.4207691987,43.8,100.0,0.0,1900449.0,0.010490457575060999
LTU,Lithuania,2020,7.000509,Europe & Central Asia,41262.7276941725,31.7,100.0,0.0,2810369.0,0.019674013477821
LUX,Luxembourg,2020,14.37257,Europe & Central Asia,122066.739147202,20.8,100.0,0.0,630419.0,0.00906074120683
MEX,Mexico,2020,5.67136,North America,19354.1248706244,12.3,99.4,0.0,126799054.0,0.71912308289344
NLD,Netherlands,2020,9.330465,Europe & Central Asia,62596.6302027524,10.7,100.0,0.0,17441500.0,0.16273730529750002
NZL,New Zealand,2020,16.05091,East Asia & Pacific,45513.3123768343,28.7,100.0,0.0,5072400.0,0.08141663588399999
NOR,Norway,2020,9.178269,Europe & Central Asia,67110.6045705502,60.9,100.0,0.0,5379475.0,0.049374268628775
POL,Poland,2020,9.712359,Europe & Central Asia,37089.3004256812,16.1,100.0,0.0,37515748.0,0.364366412729532
PRT,Portugal,2020,5.530717,Europe & Central Asia,35966.712796561,31.3,100.0,0.0,10297081.0,0.056950240937077
SVK,Slovak Republic,2020,6.766585,Europe & Central Asia,35327.9439165588,17.6,100.0,0.0,5458827.0,0.036937616895795
SVN,Slovenia,2020,7.564375,Europe & Central Asia,41767.2579899957,22.7,100.0,0.0,2102419.0,0.015903485723125
ESP,Spain,2020,5.658686,Europe & Central Asia,39327.8479269599,19.3,100.0,0.0,47359424.0,0.26799210955686403
SWE,Sweden,2020,4.441116,Europe & Central Asia,57489.2657196219,57.8,100.0,0.0,10353442.0,0.045980836921272
CHE,Switzerland,2020,5.096887,Europe & Central Asia,72997.8239503282,26.4,100.0,0.0,8638167.0,0.04402776108612899
TUR,Türkiye,2020,6.181012,Europe & Central Asia,29209.3308866883,13.7,100.0,0.0,83384680.0,0.51540170769616
GBR,United Kingdom,2020,6.077576,Europe & Central Asia,48230.0477027461,13.6,100.0,0.0,66744000.0,0.405641732544
USA,United States,2020,17.6817,North America,64401.5074354209,11.0,100.0,0.0,331577720.0,5.862857771724
DZA,Algeria,2020,5.04874,Middle East & North Africa,12676.5130564294,0.1,99.7,0.0,44042091.0,0.22235706651533996
ARG,Argentina,2020,7.061831,Latin America & Caribbean,22393.3479575353,9.8,100.0,0.0,45191965.0,0.31913801938791503
AZE,Azerbaijan,2020,6.580966,Europe & Central Asia,15163.5703327282,1.3,100.0,0.0,10093121.0,0.06642248613488601
BLR,Belarus,2020,9.635014,Europe & Central Asia,24872.3066744528,8.4,100.0,0.0,9379952.0,0.09037596883932801
BTN,Bhutan,2020,1.910724,East Asia & Pacific,12475.048003428,83.9,100.0,,770006.0,0.0014712689443439999
BRA,Brazil,2020,5.557711,Latin America & Caribbean,16101.6183062954,50.0,99.7,0.0,208660842.0,1.1596766568526622
BRN,Brunei Darussalam,2020,33.77179,East Asia & Pacific,69787.9632795717,0.0,100.0,0.0,447404.0,0.015109633933160001
BGR,Bulgaria,2020,6.911945,Europe & Central Asia,27351.8607448601,21.1,99.7,0.0,6550696.0,0.04527805046372
CHN,China (People’s Republic of),2020,9.652851,East Asia & Pacific,18267.4783455827,14.9,100.0,0.0,1411100000.0,13.6211380461
CIV,Côte d’Ivoire,2020,1.659335,Sub-Saharan Africa,5543.85096318939,61.8,69.9,0.0,28915449.0,0.047980416566414996
HRV,Croatia,2020,6.044096,Europe & Central Asia,31594.0111922141,32.4,100.0,0.0,3914206.0,0.023657836827776
CUB,Cuba,2020,4.470159,Latin America & Caribbean,,24.5,99.9,0.0,11176354.0,0.049960079420286
CYP,Cyprus,2020,6.190146,Europe & Central Asia,42569.0546875,15.0,100.0,0.0,1302247.0,0.008061099058062
EGY,Egypt,2020,3.088697,Middle East & North Africa,15231.865417764,6.7,100.0,0.0,109315124.0,0.337641295553428
GEO,Georgia,2020,4.820012,Europe & Central Asia,16791.2598654465,23.4,100.0,0.0,3722716.0,0.017943535792592
GHA,Ghana,2020,1.468394,Sub-Saharan Africa,6047.30111673554,40.0,85.4,0.0,31887809.0,0.046823867408745994
GTM,Guatemala,2020,1.778021,Latin America & Caribbean,10947.3711292197,65.5,96.6,0.0,17357325.0,0.030861688353825002
GNB,Guinea-Bissau,2020,0.7595775,Sub-Saharan Africa,2339.79326967821,87.2,33.4,,2013255.0,0.0015292231997625
GUY,Guyana,2020,9.162369,Latin America & Caribbean,16819.4228714695,12.0,92.3,,807481.0,0.0073984388824890005
VAT,Holy See,2020,30.21183,Europe & Central Asia,,,,,,
IDN,Indonesia,2020,3.339661,East Asia & Pacific,11729.3674458448,21.9,97.0,0.0,274814866.0,0.917788490200426
IRQ,Iraq,2020,4.717297,Middle East & North Africa,10573.9304750715,1.1,100.0,0.0,42116605.0,0.198676534416685
KAZ,Kazakhstan,2020,18.43434,Europe & Central Asia,29039.8229624509,1.8,100.0,0.0,19482117.0,0.35913996869778
KEN,Kenya,2020,1.295409,Sub-Saharan Africa,4792.57315847182,69.0,71.5,0.0,52217334.0,0.067642804419606
LBN,Lebanon,2020,4.437867,Middle East & North Africa,16259.7051312281,6.3,100.0,0.0,5702398.0,0.025306483905066
LIE,Liechtenstein,2020,4.631047,Europe & Central Asia,,55.2,100.0,,38901.0,0.00018015235934699998
MYS,Malaysia,2020,9.816118,East Asia & Pacific,27474.7361378236,7.0,100.0,0.0,33889558.0,0.332663900295844
MDV,Maldives,2020,3.009546,South Asia,13425.3674459601,1.6,100.0,,502118.0,0.0015111472184279999
MLT,Malta,2020,4.025918,Europe & Central Asia,49971.8784010216,9.2,100.0,0.0,515490.0,0.00207532046982
MUS,Mauritius,2020,4.344573,Sub-Saharan Africa,21621.5971225158,9.4,99.5,0.0,1266014.0,0.005500290242021999
MDA,Moldova,2020,4.363438,Europe & Central Asia,13527.4413130967,22.3,100.0,0.0,2635130.0,0.01149822637694
MCO,Monaco,2020,1.804676,Europe & Central Asia,,,100.0,,38050.0,6.866792179999999e-05
MAR,Morocco,2020,2.56891,Middle East & North Africa,7704.84912109375,11.1,100.0,0.0,36584208.0,0.09398153777328
NAM,Namibia,2020,3.381342,Sub-Saharan Africa,9354.13136713077,31.2,52.3,0.0,2728762.0,0.009226877558604
NPL,Nepal,2020,1.803851,South Asia,4235.57462326905,73.1,89.9,0.0,28966574.0,0.052251383476474005
NGA,Nigeria,2020,1.452109,Sub-Saharan Africa,7414.7749554048,81.8,55.4,0.0,213996181.0,0.31074578039572903
PAN,Panama,2020,4.221086,Latin America & Caribbean,27017.0033790906,28.5,95.3,0.0,4293261.0,0.018122223901446
PER,Peru,2020,2.868927,Latin America & Caribbean,12563.3038060893,31.6,96.2,0.0,32838579.0,0.09421148593473298
ROU,Romania,2020,5.750749,Europe & Central Asia,34193.8374521868,24.1,100.0,0.0,19265250.0,0.11078961717225
RUS,Russia,2020,13.49968,Europe & Central Asia,31490.8046875,3.7,99.9,0.0,145245148.0,1.96076301955264
RWA,Rwanda,2020,0.8529792,Sub-Saharan Africa,2284.89889795328,81.7,45.2,0.0,13065837.0,0.0111448871915904
SAU,Saudi Arabia,2020,22.25867,Middle East & North Africa,47518.4877485153,0.1,100.0,0.0,31552510.0,0.7023169077616999
SRB,Serbia,2020,9.235191,Europe & Central Asia,21013.0512590365,26.0,100.0,0.0,6899126.0,0.063714746343066
SGP,Singapore,2020,9.581285,East Asia & Pacific,101518.31798444,0.9,100.0,0.0,5685807.0,0.054477337321995
SLB,Solomon Islands,2020,0.8599326,East Asia & Pacific,2405.31509364704,49.0,72.9,,744498.0,0.0006402181008348
ZAF,South Africa,2020,7.756462,Sub-Saharan Africa,12671.0862436851,9.8,90.0,0.0,60562381.0,0.469749806856022
THA,Thailand,2020,5.205036,East Asia & Pacific,19163.7415152349,20.9,100.0,0.0,71641484.0,0.372896503313424
UKR,Ukraine,2020,7.278898,Europe & Central Asia,15541.02734375,8.7,100.0,0.0,44680014.0,0.325221264544572
URY,Uruguay,2020,10.70697,Latin America & Caribbean,25725.258216942,61.2,100.0,0.0,3398968.0,0.03639264840696
UZB,Uzbekistan,2020,5.595903,Europe & Central Asia,8451.72505108114,1.0,100.0,0.0,33586372.0,0.187946079833916
VEN,Venezuela,2020,7.609905,Latin America & Caribbean,,31.2,99.9,0.0,28444077.0,0.21645672378268502
